date,settle,price_pos,buy_signal,trailing_yoy,fwd_6m,fwd_12m,fwd_18m,fwd_24m
2018-04-30,120.6500015258789,0.2457339190346864,0.7542660809653137,-0.0793590330690146,-0.06589311626267558,-0.23870702600513716,-0.15499381965300385,-0.13261500039490737
2018-05-31,123.69999694824219,0.36180891036649465,0.6381910896335053,-0.04368000687028861,-0.165319300345648,-0.15440581200752013,-0.041632934709280534,-0.22150359395682861
2018-06-30,111.5,0.0,1.0,-0.10116890562688285,-0.08654709888680634,-0.029147982062780242,0.16322867218154435,-0.10269055558961604
2018-07-31,109.9000015258789,0.13892536932567554,0.8610746306743244,-0.21077198186083368,-0.03639672378947234,-0.09326660471052284,-0.06596906186841855,0.08234754592093618
2018-08-31,98.0999984741211,0.03899075705819636,0.9610092429418037,-0.23449080650473342,-0.02956168777763979,-0.045871560346528506,0.12232416092407594,0.323139705104065
2018-09-30,102.44999694824219,0.2679486396985176,0.7320513603014824,-0.199921948406109,-0.07759880122064355,-0.012689072338577412,0.1669107526880118,0.08296730359391047
2018-10-31,112.69999694824219,0.5418847801555837,0.4581152198444163,-0.09912071684352608,-0.18500442802759365,-0.09538598306206669,-0.07142853274486127,-0.07364681142072327
2018-11-30,103.25,0.2945026413285533,0.7054973586714467,-0.1825019991671093,0.013075045754199488,0.14818404892743642,-0.06731231911130453,0.16900723436554177
2018-12-31,101.8499984741211,0.25785338379652284,0.7421466162034771,-0.19294769463510875,0.06283752205951254,0.2734413244119729,-0.017673003920767205,0.25920473167789826
2019-01-31,105.9000015258789,0.4384858947644057,0.5615141052355943,-0.13089862247006678,-0.05901794060383159,-0.03068932911399247,0.12322941675476962,0.16100089874122192
2019-02-28,95.19999694824219,0.10094628568788024,0.8990537143121198,-0.213548165649057,-0.016806707199696347,0.15651262608736904,0.36344545391452865,0.43750011019346435
2019-03-31,94.5,0.07886436090457191,0.9211356390954281,-0.20016928667325273,0.07037038651723715,0.2650793973730985,0.17407404178034058,0.306878306878307
2019-04-30,91.8499984741211,0.13096851901041429,0.8690314809895857,-0.23870702600513716,0.10996187960707249,0.13935768388024772,0.13663585476589635,0.5236799049884944
2019-05-31,104.5999984741211,0.4844804093392037,0.5155195906607963,-0.15440581200752013,0.13336524647357484,-0.07934986179198433,0.1539196817302475,0.5521033314707204
2019-06-30,108.25,0.6016712411154217,0.3983287588845783,-0.029147982062780242,0.19815239675050522,-0.07575054917544743,0.18475750577367211,0.4720554836352482
2019-07-31,99.6500015258789,0.3621169762521823,0.6378830237478177,-0.09326660471052284,0.030105368329782722,0.19367782365112274,0.2338183147574997,0.8018063251622634
2019-08-31,93.5999984741211,0.19359322152764274,0.8064067784723572,-0.045871560346528506,0.17628205415582343,0.3867521919633945,0.4620727386160426,1.0667735053620544
2019-09-30,101.1500015258789,0.40389970428128025,0.5961002957187198,-0.012689072338577412,0.1819080696817521,0.09688576643131319,0.22095895340548188,0.9179436191146839
2019-10-31,101.94999694824219,0.4580836743527864,0.5419163256472136,-0.09538598306206669,0.02648361607119476,0.024031433555417703,0.3727317423981069,1.0004904664370242
2019-11-30,118.55000305175781,1.0,0.0,0.14818404892743642,-0.18768451646758588,0.01813575572449122,0.3694643772605821,0.9675242007219962
2019-12-31,129.6999969482422,0.8741117175899784,0.1258882824100216,0.2734413244119729,-0.22860443017833254,-0.011179622069080075,0.2286045478251284,0.7432537503739698
2020-01-31,102.6500015258789,0.3248731467733078,0.6751268532266922,-0.03068932911399247,0.15879196473517743,0.19775932898788584,0.7491475926231894,1.2903068934124176
2020-02-29,110.0999984741211,0.47614214377499403,0.523857856225006,0.15651262608736904,0.1789282911049921,0.24296101725816177,0.7570390520369756,1.1276112919752697
2020-03-31,119.55000305175781,0.6680204390349318,0.3319795609650682,0.2650793973730985,-0.07193647749044685,0.03304054242919663,0.6227519451924222,0.8937681983869719
2020-04-30,104.6500015258789,0.3654822901199713,0.6345177098800288,0.13935768388024772,-0.002388915397561475,0.33731481039332745,0.9488771521690553,1.126612516070756
2020-05-31,96.30000305175781,0.11508385260109547,0.8849161473989046,-0.07934986179198433,0.25337479878759983,0.6858774762058761,1.4221183033051044,1.401349871979873
2020-06-30,100.05000305175781,0.1988827495694719,0.8011172504305281,-0.07575054917544743,0.2818590313650844,0.592703660599398,1.259870057040875,1.3348325734949733
2020-07-31,118.94999694824219,0.6212290538986553,0.37877094610134465,0.19367782365112274,0.0336275754739237,0.5094578197415511,0.9764607997914696,0.8259773225782492
2020-08-31,129.8000030517578,0.860412099068306,0.13958790093169404,0.3867521919633945,0.054314351972292396,0.49036974114017484,0.804699495319678,0.8420647186593238
2020-09-30,110.94999694824219,0.4197674098821968,0.5802325901178031,0.09688576643131319,0.11311404593920216,0.7485354243903257,1.0405588113904973,0.996845508297852
2020-10-31,104.4000015258789,0.2544379157682188,0.7455620842317812,0.024031433555417703,0.34051719255531876,0.9535440035188756,1.1317049789179516,0.7021072255846041
2020-11-30,120.69999694824219,0.6402366936563695,0.3597633063436305,0.01813575572449122,0.3450705071113924,0.9324772650990272,0.9159072563950699,0.38939520454299803
2020-12-31,128.25,0.8408261771840138,0.15917382281598624,-0.011179622069080075,0.2424951742964181,0.7629630105537282,0.8214425427174707,0.3044834545946029
2021-01-31,122.94999694824219,0.7120290239585227,0.28797097604147726,0.19775932898788584,0.46034979673356413,0.912159511500312,0.7665717961723584,0.4782432249795878
2021-02-28,136.85000610351562,0.9484085382899334,0.051591461710066566,0.24296101725816177,0.41359143821969124,0.7117280931855376,0.7471683992666862,0.39130424117381946
2021-03-31,123.5,0.6553238523371158,0.34467614766288424,0.03304054242919663,0.5708502024291497,0.8331983311456224,0.7939271502166625,0.38056680161943324
2021-04-30,139.9499969482422,0.9132148173964024,0.08678518260359758,0.33731481039332745,0.45730619075089485,0.5902108460499906,0.26973919845072314,0.35655598601926375
2021-05-31,162.35000610351562,1.0,0.0,0.6858774762058761,0.4367107559655894,0.42439169267756727,0.032953437903262994,0.10040029060778566
2021-06-30,159.35000610351562,0.9548192833379792,0.04518071666202084,0.592703660599398,0.41888922148291874,0.4659554261439207,0.049890157789374445,0.010354526722845092
2021-07-31,179.5500030517578,0.7309523809523809,0.2690476190476191,0.5094578197415511,0.3093845842806515,0.20969085634396367,0.012252837153157836,-0.08298529045960701
2021-08-31,193.4499969482422,0.8633332752046131,0.13666672479538688,0.49036974114017484,0.21090723026826375,0.23597834001252105,-0.01576636391766828,-0.21064874976918568
2021-09-30,194.0,0.8685713995070684,0.1314286004929316,0.7485354243903257,0.1670102778169298,0.14201032500906097,-0.12113402061855671,-0.24664951599750318
2021-10-31,203.9499969482422,0.9166289287582498,0.08337107124175025,0.9535440035188756,0.09119885453215226,-0.12870801859664482,-0.06913454795640328,-0.17970087984745253
2021-11-30,233.25,0.9006849094351977,0.09931509056480226,0.9324772650990272,-0.008574490889603381,-0.28102895199038724,-0.23408362745344324,-0.16398713826366562
2021-12-31,226.10000610351562,0.8136118198148187,0.18638818018518133,0.7629630105537282,0.03317116230667527,-0.26006192598171507,-0.2879257158167029,-0.16718267152302413
2022-01-31,235.10000610351562,0.8830364754206139,0.11696352457938608,0.912159511500312,-0.07613785066169665,-0.2269247329582177,-0.29965976341154066,-0.17460655885173948
2022-02-28,234.25,0.8237659615432789,0.17623403845672114,0.7117280931855376,0.020704401722585475,-0.18719319574606452,-0.348132350274313,-0.1639274019060165
2022-03-31,226.39999389648438,0.7655045106937788,0.23449548930622122,0.8331983311456224,-0.021422221623133564,-0.24690810690588283,-0.3544611402979643,-0.16585684101271458
2022-04-30,222.5500030517578,0.7006688860803872,0.29933111391961276,0.5902108460499906,-0.20152777123568488,-0.14693325769416976,-0.24825881483879675,-0.008537448345177334
2022-05-31,231.25,0.7546400805034005,0.24535991949659952,0.42439169267756727,-0.2748108240076014,-0.22745948585304054,-0.1567567567567567,-0.03848646009290535
2022-06-30,233.60000610351562,0.7759167291570076,0.2240832708429924,0.4659554261439207,-0.28381849879908894,-0.3107876892406597,-0.19392124087395757,-0.019905860589801816
2022-07-31,217.1999969482422,0.5189946500600631,0.48100534993993693,0.20969085634396367,-0.16321361623540798,-0.24194292721044675,-0.10658376713513917,0.055248619560798407
2022-08-31,239.10000610351562,0.744525568139246,0.255474431860754,0.23597834001252105,-0.20368051427797595,-0.3613551106220697,-0.18088665368446455,0.03805935011472483
